https://www.autotalli.com/vaihtoauto/36163536/Renault/Clio/1999/Nastola?pos=12&page=856&searchType=usedCar,Renault Clio RN 1.4,200,180000,1999
https://www.autotalli.com/vaihtoauto/36571797/Daewoo/Kalos/2004/Hattula?pos=13&page=856&searchType=usedCar,Daewoo Kalos 1.2 SX 5d A/C,230,170000,2004
https://www.autotalli.com/vaihtoauto/36589864/Opel/Zafira/2004/Helsinki?pos=14&page=856&searchType=usedCar,Opel Zafira 1.6 Comfort 101 hv 7 hengen LUE ILMOITUS ...,231,235000,2004
https://www.autotalli.com/vaihtoauto/36608264/Skoda/Fabia/2019/Vantaa?pos=15&page=856&searchType=usedCar,"Skoda Fabia Huoltolesingauto heti toimitukseen ! Combi 1,0 ...",249,50,2019
https://www.autotalli.com/vaihtoauto/36611262/Fiat/Punto/2001/Vihti?pos=16&page=856&searchType=usedCar,Fiat Punto Ha,250,140000,2001
https://www.autotalli.com/vaihtoauto/36343451/Opel/Corsa/1998/Espoo?pos=17&page=856&searchType=usedCar,Opel Corsa 1.0 12V ECO,250,202000,1998
https://www.autotalli.com/vaihtoauto/36599887/Volvo/S40/2001?pos=18&page=856&searchType=usedCar,Volvo S40 1.9D,300,330000,2001
https://www.autotalli.com/vaihtoauto/36398047/Renault/M%C3%A9gane/2000/Tuusniemi?pos=19&page=856&searchType=usedCar,Renault Mégane Coupe,300,231764,2000
https://www.autotalli.com/vaihtoauto/36607692/Toyota/Hilux/2010/H%C3%A4meenlinna?pos=0&page=857&searchType=usedCar,Toyota Hilux 3.0 D-4D 4WD (171hk),1,74490,2010
https://www.autotalli.com/vaihtoauto/36611518/Opel/Astra/1997/Imatra?pos=1&page=857&searchType=usedCar,Opel Astra Arvotaan Facebookissa,99,219000,1997
https://www.autotalli.com/vaihtoauto/36379032/Fiat/Stilo/2004?pos=2&page=857&searchType=usedCar,Fiat Stilo 130 Active multiwagon,100,284311,2004
https://www.autotalli.com/vaihtoauto/36268614/Toyota/Corolla/2003?pos=3&page=857&searchType=usedCar,Toyota Corolla 1.4 VVT-i Linea Terra Wagon,100,282586,2003
https://www.autotalli.com/vaihtoauto/36121676/Renault/Laguna/2001/Turku?pos=4&page=857&searchType=usedCar,Renault Laguna 1.8 16V Expression,100,220000,2001
https://www.autotalli.com/vaihtoauto/35666335/Ford/Mondeo/1999/Lohja?pos=5&page=857&searchType=usedCar,Ford Mondeo 1.8TD CLX,170,236702,1999
https://www.autotalli.com/vaihtoauto/36346401/Ford/Fiesta/2018/Vantaa?pos=6&page=857&searchType=usedCar,"Ford Fiesta 1,1 85hv M5 5-ovinen Trend / Titanium Leasing",199,1000,2018
https://www.autotalli.com/vaihtoauto/36612400/Ford/Mondeo/2001/Raisio?pos=7&page=857&searchType=usedCar,Ford Mondeo 4D MONDEO SEDAN 1.8-B4Y/275,200,260000,2001
https://www.autotalli.com/vaihtoauto/36527915/Toyota/Starlet/1997?pos=8&page=857&searchType=usedCar,Toyota Starlet 1.3,200,330000,1997
https://www.autotalli.com/vaihtoauto/35863296/Mitsubishi/Colt/1991/Vantaa?pos=9&page=857&searchType=usedCar,"Mitsubishi Colt 1,3 GL",200,250000,1991
https://www.autotalli.com/vaihtoauto/36356948/Fiat/Scudo/2001/Kotka?pos=10&page=857&searchType=usedCar,Fiat Scudo Pakettiauto,200,380000,2001
https://www.autotalli.com/vaihtoauto/36085050/Ford/Mondeo/1998/Joensuu?pos=11&page=857&searchType=usedCar,Ford Mondeo 1.8I CLX,200,350000,1998
https://www.autotalli.com/vaihtoauto/36163536/Renault/Clio/1999/Nastola?pos=12&page=857&searchType=usedCar,Renault Clio RN 1.4,200,180000,1999
https://www.autotalli.com/vaihtoauto/36571797/Daewoo/Kalos/2004/Hattula?pos=13&page=857&searchType=usedCar,Daewoo Kalos 1.2 SX 5d A/C,230,170000,2004
https://www.autotalli.com/vaihtoauto/36589864/Opel/Zafira/2004/Helsinki?pos=14&page=857&searchType=usedCar,Opel Zafira 1.6 Comfort 101 hv 7 hengen LUE ILMOITUS ...,231,235000,2004
https://www.autotalli.com/vaihtoauto/36608264/Skoda/Fabia/2019/Vantaa?pos=15&page=857&searchType=usedCar,"Skoda Fabia Huoltolesingauto heti toimitukseen ! Combi 1,0 ...",249,50,2019
https://www.autotalli.com/vaihtoauto/36611262/Fiat/Punto/2001/Vihti?pos=16&page=857&searchType=usedCar,Fiat Punto Ha,250,140000,2001
https://www.autotalli.com/vaihtoauto/36343451/Opel/Corsa/1998/Espoo?pos=17&page=857&searchType=usedCar,Opel Corsa 1.0 12V ECO,250,202000,1998
https://www.autotalli.com/vaihtoauto/36599887/Volvo/S40/2001?pos=18&page=857&searchType=usedCar,Volvo S40 1.9D,300,330000,2001
https://www.autotalli.com/vaihtoauto/36398047/Renault/M%C3%A9gane/2000/Tuusniemi?pos=19&page=857&searchType=usedCar,Renault Mégane Coupe,300,231764,2000
https://www.autotalli.com/vaihtoauto/36607692/Toyota/Hilux/2010/H%C3%A4meenlinna?pos=0&page=858&searchType=usedCar,Toyota Hilux 3.0 D-4D 4WD (171hk),1,74490,2010
https://www.autotalli.com/vaihtoauto/36611518/Opel/Astra/1997/Imatra?pos=1&page=858&searchType=usedCar,Opel Astra Arvotaan Facebookissa,99,219000,1997
https://www.autotalli.com/vaihtoauto/36379032/Fiat/Stilo/2004?pos=2&page=858&searchType=usedCar,Fiat Stilo 130 Active multiwagon,100,284311,2004
https://www.autotalli.com/vaihtoauto/36268614/Toyota/Corolla/2003?pos=3&page=858&searchType=usedCar,Toyota Corolla 1.4 VVT-i Linea Terra Wagon,100,282586,2003
https://www.autotalli.com/vaihtoauto/36121676/Renault/Laguna/2001/Turku?pos=4&page=858&searchType=usedCar,Renault Laguna 1.8 16V Expression,100,220000,2001
https://www.autotalli.com/vaihtoauto/35666335/Ford/Mondeo/1999/Lohja?pos=5&page=858&searchType=usedCar,Ford Mondeo 1.8TD CLX,170,236702,1999
https://www.autotalli.com/vaihtoauto/36346401/Ford/Fiesta/2018/Vantaa?pos=6&page=858&searchType=usedCar,"Ford Fiesta 1,1 85hv M5 5-ovinen Trend / Titanium Leasing",199,1000,2018
https://www.autotalli.com/vaihtoauto/36612400/Ford/Mondeo/2001/Raisio?pos=7&page=858&searchType=usedCar,Ford Mondeo 4D MONDEO SEDAN 1.8-B4Y/275,200,260000,2001
https://www.autotalli.com/vaihtoauto/36527915/Toyota/Starlet/1997?pos=8&page=858&searchType=usedCar,Toyota Starlet 1.3,200,330000,1997
https://www.autotalli.com/vaihtoauto/35863296/Mitsubishi/Colt/1991/Vantaa?pos=9&page=858&searchType=usedCar,"Mitsubishi Colt 1,3 GL",200,250000,1991
https://www.autotalli.com/vaihtoauto/36356948/Fiat/Scudo/2001/Kotka?pos=10&page=858&searchType=usedCar,Fiat Scudo Pakettiauto,200,380000,2001
https://www.autotalli.com/vaihtoauto/36085050/Ford/Mondeo/1998/Joensuu?pos=11&page=858&searchType=usedCar,Ford Mondeo 1.8I CLX,200,350000,1998
https://www.autotalli.com/vaihtoauto/36163536/Renault/Clio/1999/Nastola?pos=12&page=858&searchType=usedCar,Renault Clio RN 1.4,200,180000,1999
https://www.autotalli.com/vaihtoauto/36571797/Daewoo/Kalos/2004/Hattula?pos=13&page=858&searchType=usedCar,Daewoo Kalos 1.2 SX 5d A/C,230,170000,2004
https://www.autotalli.com/vaihtoauto/36589864/Opel/Zafira/2004/Helsinki?pos=14&page=858&searchType=usedCar,Opel Zafira 1.6 Comfort 101 hv 7 hengen LUE ILMOITUS ...,231,235000,2004
https://www.autotalli.com/vaihtoauto/36608264/Skoda/Fabia/2019/Vantaa?pos=15&page=858&searchType=usedCar,"Skoda Fabia Huoltolesingauto heti toimitukseen ! Combi 1,0 ...",249,50,2019
https://www.autotalli.com/vaihtoauto/36611262/Fiat/Punto/2001/Vihti?pos=16&page=858&searchType=usedCar,Fiat Punto Ha,250,140000,2001
https://www.autotalli.com/vaihtoauto/36343451/Opel/Corsa/1998/Espoo?pos=17&page=858&searchType=usedCar,Opel Corsa 1.0 12V ECO,250,202000,1998
https://www.autotalli.com/vaihtoauto/36599887/Volvo/S40/2001?pos=18&page=858&searchType=usedCar,Volvo S40 1.9D,300,330000,2001
https://www.autotalli.com/vaihtoauto/36398047/Renault/M%C3%A9gane/2000/Tuusniemi?pos=19&page=858&searchType=usedCar,Renault Mégane Coupe,300,231764,2000
https://www.autotalli.com/vaihtoauto/36607692/Toyota/Hilux/2010/H%C3%A4meenlinna?pos=0&page=859&searchType=usedCar,Toyota Hilux 3.0 D-4D 4WD (171hk),1,74490,2010
https://www.autotalli.com/vaihtoauto/36611518/Opel/Astra/1997/Imatra?pos=1&page=859&searchType=usedCar,Opel Astra Arvotaan Facebookissa,99,219000,1997
https://www.autotalli.com/vaihtoauto/36379032/Fiat/Stilo/2004?pos=2&page=859&searchType=usedCar,Fiat Stilo 130 Active multiwagon,100,284311,2004
https://www.autotalli.com/vaihtoauto/36268614/Toyota/Corolla/2003?pos=3&page=859&searchType=usedCar,Toyota Corolla 1.4 VVT-i Linea Terra Wagon,100,282586,2003
https://www.autotalli.com/vaihtoauto/36121676/Renault/Laguna/2001/Turku?pos=4&page=859&searchType=usedCar,Renault Laguna 1.8 16V Expression,100,220000,2001
https://www.autotalli.com/vaihtoauto/35666335/Ford/Mondeo/1999/Lohja?pos=5&page=859&searchType=usedCar,Ford Mondeo 1.8TD CLX,170,236702,1999
https://www.autotalli.com/vaihtoauto/36346401/Ford/Fiesta/2018/Vantaa?pos=6&page=859&searchType=usedCar,"Ford Fiesta 1,1 85hv M5 5-ovinen Trend / Titanium Leasing",199,1000,2018
https://www.autotalli.com/vaihtoauto/36612400/Ford/Mondeo/2001/Raisio?pos=7&page=859&searchType=usedCar,Ford Mondeo 4D MONDEO SEDAN 1.8-B4Y/275,200,260000,2001
https://www.autotalli.com/vaihtoauto/36527915/Toyota/Starlet/1997?pos=8&page=859&searchType=usedCar,Toyota Starlet 1.3,200,330000,1997
https://www.autotalli.com/vaihtoauto/35863296/Mitsubishi/Colt/1991/Vantaa?pos=9&page=859&searchType=usedCar,"Mitsubishi Colt 1,3 GL",200,250000,1991
https://www.autotalli.com/vaihtoauto/36356948/Fiat/Scudo/2001/Kotka?pos=10&page=859&searchType=usedCar,Fiat Scudo Pakettiauto,200,380000,2001
https://www.autotalli.com/vaihtoauto/36085050/Ford/Mondeo/1998/Joensuu?pos=11&page=859&searchType=usedCar,Ford Mondeo 1.8I CLX,200,350000,1998
https://www.autotalli.com/vaihtoauto/36163536/Renault/Clio/1999/Nastola?pos=12&page=859&searchType=usedCar,Renault Clio RN 1.4,200,180000,1999
https://www.autotalli.com/vaihtoauto/36571797/Daewoo/Kalos/2004/Hattula?pos=13&page=859&searchType=usedCar,Daewoo Kalos 1.2 SX 5d A/C,230,170000,2004
https://www.autotalli.com/vaihtoauto/36589864/Opel/Zafira/2004/Helsinki?pos=14&page=859&searchType=usedCar,Opel Zafira 1.6 Comfort 101 hv 7 hengen LUE ILMOITUS ...,231,235000,2004
https://www.autotalli.com/vaihtoauto/36608264/Skoda/Fabia/2019/Vantaa?pos=15&page=859&searchType=usedCar,"Skoda Fabia Huoltolesingauto heti toimitukseen ! Combi 1,0 ...",249,50,2019
https://www.autotalli.com/vaihtoauto/36611262/Fiat/Punto/2001/Vihti?pos=16&page=859&searchType=usedCar,Fiat Punto Ha,250,140000,2001
https://www.autotalli.com/vaihtoauto/36343451/Opel/Corsa/1998/Espoo?pos=17&page=859&searchType=usedCar,Opel Corsa 1.0 12V ECO,250,202000,1998
https://www.autotalli.com/vaihtoauto/36599887/Volvo/S40/2001?pos=18&page=859&searchType=usedCar,Volvo S40 1.9D,300,330000,2001
https://www.autotalli.com/vaihtoauto/36398047/Renault/M%C3%A9gane/2000/Tuusniemi?pos=19&page=859&searchType=usedCar,Renault Mégane Coupe,300,231764,2000
https://www.autotalli.com/vaihtoauto/36607692/Toyota/Hilux/2010/H%C3%A4meenlinna?pos=0&page=860&searchType=usedCar,Toyota Hilux 3.0 D-4D 4WD (171hk),1,74490,2010
https://www.autotalli.com/vaihtoauto/36611518/Opel/Astra/1997/Imatra?pos=1&page=860&searchType=usedCar,Opel Astra Arvotaan Facebookissa,99,219000,1997
https://www.autotalli.com/vaihtoauto/36379032/Fiat/Stilo/2004?pos=2&page=860&searchType=usedCar,Fiat Stilo 130 Active multiwagon,100,284311,2004
https://www.autotalli.com/vaihtoauto/36268614/Toyota/Corolla/2003?pos=3&page=860&searchType=usedCar,Toyota Corolla 1.4 VVT-i Linea Terra Wagon,100,282586,2003
https://www.autotalli.com/vaihtoauto/36121676/Renault/Laguna/2001/Turku?pos=4&page=860&searchType=usedCar,Renault Laguna 1.8 16V Expression,100,220000,2001
https://www.autotalli.com/vaihtoauto/35666335/Ford/Mondeo/1999/Lohja?pos=5&page=860&searchType=usedCar,Ford Mondeo 1.8TD CLX,170,236702,1999
https://www.autotalli.com/vaihtoauto/36346401/Ford/Fiesta/2018/Vantaa?pos=6&page=860&searchType=usedCar,"Ford Fiesta 1,1 85hv M5 5-ovinen Trend / Titanium Leasing",199,1000,2018
https://www.autotalli.com/vaihtoauto/36612400/Ford/Mondeo/2001/Raisio?pos=7&page=860&searchType=usedCar,Ford Mondeo 4D MONDEO SEDAN 1.8-B4Y/275,200,260000,2001
https://www.autotalli.com/vaihtoauto/36527915/Toyota/Starlet/1997?pos=8&page=860&searchType=usedCar,Toyota Starlet 1.3,200,330000,1997
https://www.autotalli.com/vaihtoauto/35863296/Mitsubishi/Colt/1991/Vantaa?pos=9&page=860&searchType=usedCar,"Mitsubishi Colt 1,3 GL",200,250000,1991
https://www.autotalli.com/vaihtoauto/36356948/Fiat/Scudo/2001/Kotka?pos=10&page=860&searchType=usedCar,Fiat Scudo Pakettiauto,200,380000,2001
https://www.autotalli.com/vaihtoauto/36085050/Ford/Mondeo/1998/Joensuu?pos=11&page=860&searchType=usedCar,Ford Mondeo 1.8I CLX,200,350000,1998
https://www.autotalli.com/vaihtoauto/36163536/Renault/Clio/1999/Nastola?pos=12&page=860&searchType=usedCar,Renault Clio RN 1.4,200,180000,1999
https://www.autotalli.com/vaihtoauto/36571797/Daewoo/Kalos/2004/Hattula?pos=13&page=860&searchType=usedCar,Daewoo Kalos 1.2 SX 5d A/C,230,170000,2004
https://www.autotalli.com/vaihtoauto/36589864/Opel/Zafira/2004/Helsinki?pos=14&page=860&searchType=usedCar,Opel Zafira 1.6 Comfort 101 hv 7 hengen LUE ILMOITUS ...,231,235000,2004
https://www.autotalli.com/vaihtoauto/36608264/Skoda/Fabia/2019/Vantaa?pos=15&page=860&searchType=usedCar,"Skoda Fabia Huoltolesingauto heti toimitukseen ! Combi 1,0 ...",249,50,2019
https://www.autotalli.com/vaihtoauto/36611262/Fiat/Punto/2001/Vihti?pos=16&page=860&searchType=usedCar,Fiat Punto Ha,250,140000,2001
https://www.autotalli.com/vaihtoauto/36343451/Opel/Corsa/1998/Espoo?pos=17&page=860&searchType=usedCar,Opel Corsa 1.0 12V ECO,250,202000,1998
https://www.autotalli.com/vaihtoauto/36599887/Volvo/S40/2001?pos=18&page=860&searchType=usedCar,Volvo S40 1.9D,300,330000,2001
https://www.autotalli.com/vaihtoauto/36398047/Renault/M%C3%A9gane/2000/Tuusniemi?pos=19&page=860&searchType=usedCar,Renault Mégane Coupe,300,231764,2000
https://www.autotalli.com/vaihtoauto/36607692/Toyota/Hilux/2010/H%C3%A4meenlinna?pos=0&page=861&searchType=usedCar,Toyota Hilux 3.0 D-4D 4WD (171hk),1,74490,2010
https://www.autotalli.com/vaihtoauto/36611518/Opel/Astra/1997/Imatra?pos=1&page=861&searchType=usedCar,Opel Astra Arvotaan Facebookissa,99,219000,1997
https://www.autotalli.com/vaihtoauto/36379032/Fiat/Stilo/2004?pos=2&page=861&searchType=usedCar,Fiat Stilo 130 Active multiwagon,100,284311,2004
https://www.autotalli.com/vaihtoauto/36268614/Toyota/Corolla/2003?pos=3&page=861&searchType=usedCar,Toyota Corolla 1.4 VVT-i Linea Terra Wagon,100,282586,2003
https://www.autotalli.com/vaihtoauto/36121676/Renault/Laguna/2001/Turku?pos=4&page=861&searchType=usedCar,Renault Laguna 1.8 16V Expression,100,220000,2001
https://www.autotalli.com/vaihtoauto/35666335/Ford/Mondeo/1999/Lohja?pos=5&page=861&searchType=usedCar,Ford Mondeo 1.8TD CLX,170,236702,1999
https://www.autotalli.com/vaihtoauto/36346401/Ford/Fiesta/2018/Vantaa?pos=6&page=861&searchType=usedCar,"Ford Fiesta 1,1 85hv M5 5-ovinen Trend / Titanium Leasing",199,1000,2018
https://www.autotalli.com/vaihtoauto/36612400/Ford/Mondeo/2001/Raisio?pos=7&page=861&searchType=usedCar,Ford Mondeo 4D MONDEO SEDAN 1.8-B4Y/275,200,260000,2001
https://www.autotalli.com/vaihtoauto/36527915/Toyota/Starlet/1997?pos=8&page=861&searchType=usedCar,Toyota Starlet 1.3,200,330000,1997
https://www.autotalli.com/vaihtoauto/35863296/Mitsubishi/Colt/1991/Vantaa?pos=9&page=861&searchType=usedCar,"Mitsubishi Colt 1,3 GL",200,250000,1991
https://www.autotalli.com/vaihtoauto/36356948/Fiat/Scudo/2001/Kotka?pos=10&page=861&searchType=usedCar,Fiat Scudo Pakettiauto,200,380000,2001
https://www.autotalli.com/vaihtoauto/36085050/Ford/Mondeo/1998/Joensuu?pos=11&page=861&searchType=usedCar,Ford Mondeo 1.8I CLX,200,350000,1998
https://www.autotalli.com/vaihtoauto/36163536/Renault/Clio/1999/Nastola?pos=12&page=861&searchType=usedCar,Renault Clio RN 1.4,200,180000,1999
https://www.autotalli.com/vaihtoauto/36571797/Daewoo/Kalos/2004/Hattula?pos=13&page=861&searchType=usedCar,Daewoo Kalos 1.2 SX 5d A/C,230,170000,2004
https://www.autotalli.com/vaihtoauto/36589864/Opel/Zafira/2004/Helsinki?pos=14&page=861&searchType=usedCar,Opel Zafira 1.6 Comfort 101 hv 7 hengen LUE ILMOITUS ...,231,235000,2004
https://www.autotalli.com/vaihtoauto/36608264/Skoda/Fabia/2019/Vantaa?pos=15&page=861&searchType=usedCar,"Skoda Fabia Huoltolesingauto heti toimitukseen ! Combi 1,0 ...",249,50,2019
https://www.autotalli.com/vaihtoauto/36611262/Fiat/Punto/2001/Vihti?pos=16&page=861&searchType=usedCar,Fiat Punto Ha,250,140000,2001
https://www.autotalli.com/vaihtoauto/36343451/Opel/Corsa/1998/Espoo?pos=17&page=861&searchType=usedCar,Opel Corsa 1.0 12V ECO,250,202000,1998
https://www.autotalli.com/vaihtoauto/36599887/Volvo/S40/2001?pos=18&page=861&searchType=usedCar,Volvo S40 1.9D,300,330000,2001
https://www.autotalli.com/vaihtoauto/36398047/Renault/M%C3%A9gane/2000/Tuusniemi?pos=19&page=861&searchType=usedCar,Renault Mégane Coupe,300,231764,2000
https://www.autotalli.com/vaihtoauto/36607692/Toyota/Hilux/2010/H%C3%A4meenlinna?pos=0&page=862&searchType=usedCar,Toyota Hilux 3.0 D-4D 4WD (171hk),1,74490,2010
https://www.autotalli.com/vaihtoauto/36611518/Opel/Astra/1997/Imatra?pos=1&page=862&searchType=usedCar,Opel Astra Arvotaan Facebookissa,99,219000,1997
https://www.autotalli.com/vaihtoauto/36379032/Fiat/Stilo/2004?pos=2&page=862&searchType=usedCar,Fiat Stilo 130 Active multiwagon,100,284311,2004
https://www.autotalli.com/vaihtoauto/36268614/Toyota/Corolla/2003?pos=3&page=862&searchType=usedCar,Toyota Corolla 1.4 VVT-i Linea Terra Wagon,100,282586,2003
https://www.autotalli.com/vaihtoauto/36121676/Renault/Laguna/2001/Turku?pos=4&page=862&searchType=usedCar,Renault Laguna 1.8 16V Expression,100,220000,2001
https://www.autotalli.com/vaihtoauto/35666335/Ford/Mondeo/1999/Lohja?pos=5&page=862&searchType=usedCar,Ford Mondeo 1.8TD CLX,170,236702,1999
https://www.autotalli.com/vaihtoauto/36346401/Ford/Fiesta/2018/Vantaa?pos=6&page=862&searchType=usedCar,"Ford Fiesta 1,1 85hv M5 5-ovinen Trend / Titanium Leasing",199,1000,2018
https://www.autotalli.com/vaihtoauto/36612400/Ford/Mondeo/2001/Raisio?pos=7&page=862&searchType=usedCar,Ford Mondeo 4D MONDEO SEDAN 1.8-B4Y/275,200,260000,2001
https://www.autotalli.com/vaihtoauto/36527915/Toyota/Starlet/1997?pos=8&page=862&searchType=usedCar,Toyota Starlet 1.3,200,330000,1997
https://www.autotalli.com/vaihtoauto/35863296/Mitsubishi/Colt/1991/Vantaa?pos=9&page=862&searchType=usedCar,"Mitsubishi Colt 1,3 GL",200,250000,1991
https://www.autotalli.com/vaihtoauto/36356948/Fiat/Scudo/2001/Kotka?pos=10&page=862&searchType=usedCar,Fiat Scudo Pakettiauto,200,380000,2001
https://www.autotalli.com/vaihtoauto/36085050/Ford/Mondeo/1998/Joensuu?pos=11&page=862&searchType=usedCar,Ford Mondeo 1.8I CLX,200,350000,1998
https://www.autotalli.com/vaihtoauto/36163536/Renault/Clio/1999/Nastola?pos=12&page=862&searchType=usedCar,Renault Clio RN 1.4,200,180000,1999
https://www.autotalli.com/vaihtoauto/36571797/Daewoo/Kalos/2004/Hattula?pos=13&page=862&searchType=usedCar,Daewoo Kalos 1.2 SX 5d A/C,230,170000,2004
https://www.autotalli.com/vaihtoauto/36589864/Opel/Zafira/2004/Helsinki?pos=14&page=862&searchType=usedCar,Opel Zafira 1.6 Comfort 101 hv 7 hengen LUE ILMOITUS ...,231,235000,2004
https://www.autotalli.com/vaihtoauto/36608264/Skoda/Fabia/2019/Vantaa?pos=15&page=862&searchType=usedCar,"Skoda Fabia Huoltolesingauto heti toimitukseen ! Combi 1,0 ...",249,50,2019
https://www.autotalli.com/vaihtoauto/36611262/Fiat/Punto/2001/Vihti?pos=16&page=862&searchType=usedCar,Fiat Punto Ha,250,140000,2001
https://www.autotalli.com/vaihtoauto/36343451/Opel/Corsa/1998/Espoo?pos=17&page=862&searchType=usedCar,Opel Corsa 1.0 12V ECO,250,202000,1998
https://www.autotalli.com/vaihtoauto/36599887/Volvo/S40/2001?pos=18&page=862&searchType=usedCar,Volvo S40 1.9D,300,330000,2001
https://www.autotalli.com/vaihtoauto/36398047/Renault/M%C3%A9gane/2000/Tuusniemi?pos=19&page=862&searchType=usedCar,Renault Mégane Coupe,300,231764,2000
https://www.autotalli.com/vaihtoauto/36607692/Toyota/Hilux/2010/H%C3%A4meenlinna?pos=0&page=863&searchType=usedCar,Toyota Hilux 3.0 D-4D 4WD (171hk),1,74490,2010
https://www.autotalli.com/vaihtoauto/36611518/Opel/Astra/1997/Imatra?pos=1&page=863&searchType=usedCar,Opel Astra Arvotaan Facebookissa,99,219000,1997
https://www.autotalli.com/vaihtoauto/36379032/Fiat/Stilo/2004?pos=2&page=863&searchType=usedCar,Fiat Stilo 130 Active multiwagon,100,284311,2004
https://www.autotalli.com/vaihtoauto/36268614/Toyota/Corolla/2003?pos=3&page=863&searchType=usedCar,Toyota Corolla 1.4 VVT-i Linea Terra Wagon,100,282586,2003
https://www.autotalli.com/vaihtoauto/36121676/Renault/Laguna/2001/Turku?pos=4&page=863&searchType=usedCar,Renault Laguna 1.8 16V Expression,100,220000,2001
https://www.autotalli.com/vaihtoauto/35666335/Ford/Mondeo/1999/Lohja?pos=5&page=863&searchType=usedCar,Ford Mondeo 1.8TD CLX,170,236702,1999
https://www.autotalli.com/vaihtoauto/36346401/Ford/Fiesta/2018/Vantaa?pos=6&page=863&searchType=usedCar,"Ford Fiesta 1,1 85hv M5 5-ovinen Trend / Titanium Leasing",199,1000,2018
